Regional,Province,District,Sub-District,Derivation,Source,Source Type,Other Source Type,Channel,Period,Locale
ภาคกลาง,สระบุรี,แก่งคอย,ตาลเดี่ยว,VCIS (Incident ถูกสร้างจากระบบ VCIS),หน่วยงาน,สายด่วน 1300,ไม่ระบุ,ระบบ,18:01 – 00:00,สถานที่สาธารณะ
ภาคกลาง,สระบุรี,เสาไห้,สวนดอกไม้,VCIS (Incident ถูกสร้างจากระบบ VCIS),หน่วยงาน,สถานีตำรวจ,ไม่ระบุ,ระบบ,06:01 – 12:00,สถานที่ส่วนบุคคล
ภาคกลาง,สระบุรี,เมืองสระบุรี,ปากเพรียว,VCIS (Incident ถูกสร้างจากระบบ VCIS),หน่วยงาน,โรงพยาบาล,ไม่ระบุ,ระบบ,06:01 – 12:00,สถานที่สาธารณะ
ภาคกลาง,สระบุรี,วิหารแดง,หนองสรวง,VCIS (Incident ถูกสร้างจากระบบ VCIS),หน่วยงาน,บ้านพักเด็กและครอบครัว,ไม่ระบุ,ระบบ,06:01 – 12:00,สถานที่ส่วนบุคคล
ภาคกลาง,สระบุรี,เมืองสระบุรี,ปากเพรียว,VCIS (Incident ถูกสร้างจากระบบ VCIS),หน่วยงาน,ศูนย์ช่วยเหลือสังคมระดับตำบล/ชุมชน,ไม่ระบุ,โทรศัพท์,12:01 – 18:00,สถานที่ส่วนบุคคล
ภาคกลาง,สระบุรี,หนองแค,โพนทอง,VCIS (Incident ถูกสร้างจากระบบ VCIS),หน่วยงาน,สายด่วน 1300,ไม่ระบุ,ระบบ,12:01 – 18:00,สถานที่ส่วนบุคคล
ภาคกลาง,สระบุรี,พระพุทธบาท,ห้วยป่าหวาย,VCIS (Incident ถูกสร้างจากระบบ VCIS),หน่วยงาน,โรงพยาบาล,ไม่ระบุ,ระบบ,06:01 – 12:00,สถานที่สาธารณะ
ภาคกลาง,สระบุรี,เมืองสระบุรี,ปากเพรียว,VCIS (Incident ถูกสร้างจากระบบ VCIS),หน่วยงาน,สายด่วน 1300,ไม่ระบุ,ระบบ,18:01 – 00:00,สถานที่สาธารณะ
ภาคกลาง,สระบุรี,แก่งคอย,สองคอน,VCIS (Incident ถูกสร้างจากระบบ VCIS),หน่วยงาน,สายด่วน 1300,ไม่ระบุ,ระบบ,18:01 – 00:00,สถานที่ส่วนบุคคล
ภาคกลาง,สระบุรี,หนองแค,ห้วยขมิ้น,VCIS (Incident ถูกสร้างจากระบบ VCIS),หน่วยงาน,สายด่วน 1300,ไม่ระบุ,ระบบ,12:01 – 18:00,สถานที่ส่วนบุคคล
ภาคกลาง,สระบุรี,วิหารแดง,หนองสรวง,VCIS (Incident ถูกสร้างจากระบบ VCIS),หน่วยงาน,อื่นๆ (ระบุ),สถาบันบำบัดรักษาและฟื้นฟูผู้ติดยาเสพติดแห่งชาติบรมราชชนนี,หนังสือราชการหรือหนังสือจากหน่วยงาน,06:01 – 12:00,สถานที่ส่วนบุคคล
ภาคกลาง,สระบุรี,เมืองสระบุรี,กุดนกเปล้า,VCIS (Incident ถูกสร้างจากระบบ VCIS),หน่วยงาน,สายด่วน 1300,ไม่ระบุ,ระบบ,06:01 – 12:00,สถานที่ส่วนบุคคล
ภาคกลาง,สระบุรี,วังม่วง,วังม่วง,VCIS (Incident ถูกสร้างจากระบบ VCIS),หน่วยงาน,สายด่วน 1300,ไม่ระบุ,ระบบ,18:01 – 00:00,สถานที่ส่วนบุคคล
ภาคกลาง,สระบุรี,บ้านหมอ,บ้านครัว,VCIS (Incident ถูกสร้างจากระบบ VCIS),หน่วยงาน,สายด่วน 1300,ไม่ระบุ,ระบบ,12:01 – 18:00,สถานที่ส่วนบุคคล
ภาคกลาง,สระบุรี,เฉลิมพระเกียรติ,หน้าพระลาน,VCIS (Incident ถูกสร้างจากระบบ VCIS),บุคคล,ผู้พบเห็นโดยตรง,ไม่ระบุ,โทรศัพท์,12:01 – 18:00,สถานที่สาธารณะ
ภาคกลาง,สระแก้ว,คลองหาด,ไทรเดี่ยว,VCIS (Incident ถูกสร้างจากระบบ VCIS),หน่วยงาน,โรงพยาบาล,ไม่ระบุ,"Electronic (เช่น ไลน์, email, social media)",12:01 – 18:00,สถานที่ส่วนบุคคล
ภาคกลาง,สระแก้ว,เขาฉกรรจ์,หนองหว้า,VCIS (Incident ถูกสร้างจากระบบ VCIS),หน่วยงาน,บ้านพักเด็กและครอบครัว,ไม่ระบุ,"Electronic (เช่น ไลน์, email, social media)",12:01 – 18:00,สถานที่ส่วนบุคคล
ภาคกลาง,สระแก้ว,วังน้ำเย็น,คลองหินปูน,VCIS (Incident ถูกสร้างจากระบบ VCIS),หน่วยงาน,การส่งต่อเคสระหว่างจังหวัด,ไม่ระบุ,"Electronic (เช่น ไลน์, email, social media)",12:01 – 18:00,สถานที่ส่วนบุคคล
ภาคกลาง,สระแก้ว,เมืองสระแก้ว,ท่าแยก,VCIS (Incident ถูกสร้างจากระบบ VCIS),หน่วยงาน,สายด่วน 1300,ไม่ระบุ,"Electronic (เช่น ไลน์, email, social media)",06:01 – 12:00,สถานที่ส่วนบุคคล
ภาคกลาง,สระแก้ว,วัฒนานคร,วัฒนานคร,VCIS (Incident ถูกสร้างจากระบบ VCIS),หน่วยงาน,การส่งต่อเคสระหว่างจังหวัด,ไม่ระบุ,โทรศัพท์,00:01 – 06:00,สถานที่ส่วนบุคคล
ภาคกลาง,สระแก้ว,เมืองสระแก้ว,สระแก้ว,VCIS (Incident ถูกสร้างจากระบบ VCIS),หน่วยงาน,อื่นๆ (ระบุ),โรงเรียนอนุบาลวัดสระแก้ว,หนังสือราชการหรือหนังสือจากหน่วยงาน,06:01 – 12:00,สถานที่ส่วนบุคคล
