Regional,Province,District,Sub-District,Gender,Age,Age Range,Relation,Mariage Registration,Alcohol,Drug,Authoritative,Rage,Jealous,Divorce,Health Problem,Mental Problem,Gambling Addict,Economics Stress,Relation Type,Relation Type Group
ภาคกลาง,ราชบุรี,เมืองราชบุรี,น้ำพุ,หญิง,37.0,วัยกลางคน 36 - 59 ปี,สมรส,ยังไม่ได้จดทะเบียนสมรส,ใช่,ไม่,ใช่,ใช่,ไม่,ไม่,ไม่,ไม่,ไม่,ไม่,อื่นๆ มารดาสามี,คู่สมรส/คู่รัก
ภาคกลาง,ราชบุรี,วัดเพลง,วัดเพลง,หญิง,4.0,วัยเด็กเล็กแรกเกิด - 6 ปี,โสด,ไม่ระบุ,ไม่,ไม่,ใช่,ไม่,ไม่,ไม่,ไม่,ไม่,ไม่,ไม่,พ่อเลี้ยง,พ่อเลี้ยง/แม่เลี้ยง
ภาคกลาง,ราชบุรี,เมืองราชบุรี,สามเรือน,หญิง,33.0,วัยผู้ใหญ่ตอนต้น 19 - 35 ปี,แยกกันอยู่,ยังไม่ได้จดทะเบียนหย่า,ไม่,ใช่,ใช่,ไม่,ไม่,ไม่,ไม่,ไม่,ไม่,ไม่,"คู่ชีวิต,สามี",คู่สมรส/คู่รัก
ภาคกลาง,ราชบุรี,โพธาราม,คลองตาคต,หญิง,38.0,วัยกลางคน 36 - 59 ปี,สมรส,ยังไม่ได้จดทะเบียนสมรส,ไม่,ไม่,ไม่,ไม่,ใช่,ไม่,ไม่,ไม่,ไม่,ใช่,"คู่ชีวิต,สามี",คู่สมรส/คู่รัก
ภาคกลาง,ราชบุรี,จอมบึง,จอมบึง,หญิง,23.0,วัยผู้ใหญ่ตอนต้น 19 - 35 ปี,แยกกันอยู่,ยังไม่ได้จดทะเบียนหย่า,ไม่,ไม่,ไม่,ใช่,ใช่,ไม่,ไม่,ไม่,ไม่,ไม่,"คู่ชีวิต,อดีตสามี",คู่สมรส/คู่รัก
ภาคกลาง,ราชบุรี,เมืองราชบุรี,ดอนตะโก,หญิง,42.0,วัยกลางคน 36 - 59 ปี,สมรส,จดทะเบียนสมรสแล้ว,ใช่,ไม่,ใช่,ใช่,ใช่,ไม่,ไม่,ไม่,ไม่,ไม่,"คู่ชีวิต,สามี",คู่สมรส/คู่รัก
ภาคกลาง,ราชบุรี,โพธาราม,บ้านสิงห์,หญิง,45.0,วัยกลางคน 36 - 59 ปี,สมรส,ยังไม่ได้จดทะเบียนสมรส,ไม่,ไม่,ใช่,ไม่,ใช่,ไม่,ไม่,ไม่,ไม่,ไม่,"คู่ชีวิต,สามี",คู่สมรส/คู่รัก
ภาคกลาง,ราชบุรี,บ้านโป่ง,เขาขลุง,หญิง,12.0,วัยเด็กตอนกลาง 7 - 12 ปี,โสด,ไม่ระบุ,ไม่,ไม่,ใช่,ไม่,ไม่,ไม่,ไม่,ไม่,ไม่,ไม่,ปู่,ผู้ปกครอง/เครือญาติ
ภาคกลาง,ราชบุรี,จอมบึง,จอมบึง,หญิง,17.0,วัยรุ่น 13 - 18 ปี,โสด,ไม่ระบุ,ใช่,ไม่,ใช่,ไม่,ไม่,ไม่,ไม่,ไม่,ไม่,ไม่,ผู้ปกครอง,ผู้ปกครอง/เครือญาติ
ภาคกลาง,ลพบุรี,ชัยบาดาล,บ้านใหม่สามัคคี,ชาย,2.0,วัยเด็กเล็กแรกเกิด - 6 ปี,โสด,ไม่ระบุ,ไม่,ไม่,ไม่,ใช่,ไม่,ไม่,ไม่,ไม่,ไม่,ไม่,ย่า,ผู้ปกครอง/เครือญาติ
ภาคกลาง,ลพบุรี,ชัยบาดาล,บัวชุม,หญิง,72.0,วัยสูงอายุ 60 ปีขึ้นไป,หม้าย (กรณีคู่สมรสเสียชีวิต),ไม่ระบุ,ไม่,ใช่,ไม่,ไม่,ไม่,ไม่,ไม่,ใช่,ไม่,ไม่,บุตร,บุตร/หลาน
ภาคกลาง,ลพบุรี,เมืองลพบุรี,ท่าหิน,หญิง,21.0,วัยผู้ใหญ่ตอนต้น 19 - 35 ปี,แยกกันอยู่,ยังไม่ได้จดทะเบียนหย่า,ไม่,ไม่,ไม่,ใช่,ใช่,ไม่,ไม่,ไม่,ไม่,ไม่,"คู่ชีวิต,อดีตสามี",คู่สมรส/คู่รัก
ภาคกลาง,ลพบุรี,ชัยบาดาล,บ้านใหม่สามัคคี,ชาย,26.0,วัยผู้ใหญ่ตอนต้น 19 - 35 ปี,โสด,ไม่ระบุ,ไม่,ไม่,ไม่,ใช่,ไม่,ไม่,ไม่,ไม่,ไม่,ไม่,บุตร,บุตร/หลาน
ภาคกลาง,ลพบุรี,ชัยบาดาล,ท่ามะนาว,ชาย,65.0,วัยสูงอายุ 60 ปีขึ้นไป,สมรส,จดทะเบียนสมรสแล้ว,ใช่,ไม่,ไม่,ใช่,ไม่,ไม่,ไม่,ไม่,ไม่,ไม่,อื่นๆ พ่อตา,ผู้ปกครอง/เครือญาติ
ภาคกลาง,ลพบุรี,เมืองลพบุรี,ทะเลชุบศร,ชาย,58.0,วัยกลางคน 36 - 59 ปี,สมรส,จดทะเบียนสมรสแล้ว,ไม่,ไม่,ไม่,ใช่,ไม่,ไม่,ไม่,ไม่,ไม่,ไม่,"คู่ชีวิต,ภรรยา",คู่สมรส/คู่รัก
ภาคกลาง,ลพบุรี,เมืองลพบุรี,โคกกะเทียม,หญิง,79.0,วัยสูงอายุ 60 ปีขึ้นไป,หม้าย (กรณีคู่สมรสเสียชีวิต),ไม่ระบุ,ไม่,ไม่,ไม่,ไม่,ไม่,ไม่,ไม่,ไม่,ไม่,ใช่,บุตร,บุตร/หลาน
ภาคกลาง,สมุทรปราการ,เมืองสมุทรปราการ,สำโรงเหนือ,หญิง,20.0,วัยผู้ใหญ่ตอนต้น 19 - 35 ปี,โสด,ไม่ระบุ,ไม่,ไม่,ไม่,ไม่,ไม่,ไม่,ไม่,ไม่,ไม่,ใช่,"คู่ชีวิต,สามี",คู่สมรส/คู่รัก
ภาคกลาง,สมุทรสงคราม,เมืองสมุทรสงคราม,ลาดใหญ่,หญิง,25.0,วัยผู้ใหญ่ตอนต้น 19 - 35 ปี,โสด,ไม่ระบุ,ใช่,ไม่,ไม่,ไม่,ไม่,ไม่,ไม่,ไม่,ไม่,ไม่,พ่อเลี้ยง,พ่อเลี้ยง/แม่เลี้ยง
ภาคกลาง,สมุทรสาคร,เมืองสมุทรสาคร,บางหญ้าแพรก,หญิง,72.0,วัยสูงอายุ 60 ปีขึ้นไป,สมรส,ยังไม่ได้จดทะเบียนสมรส,ไม่,ไม่,ไม่,ไม่,ใช่,ไม่,ใช่,ไม่,ไม่,ไม่,"คู่ชีวิต,สามี",คู่สมรส/คู่รัก
ภาคกลาง,สมุทรสาคร,เมืองสมุทรสาคร,โกรกกราก,หญิง,44.0,วัยกลางคน 36 - 59 ปี,สมรส,ยังไม่ได้จดทะเบียนสมรส,ใช่,ไม่,ไม่,ใช่,ไม่,ใช่,ไม่,ไม่,ไม่,ไม่,"คู่ชีวิต,ภรรยา",คู่สมรส/คู่รัก
ภาคกลาง,สมุทรสาคร,กระทุ่มแบน,อ้อมน้อย,หญิง,15.0,วัยรุ่น 13 - 18 ปี,โสด,ไม่ระบุ,ไม่,ไม่,ใช่,ไม่,ไม่,ไม่,ไม่,ไม่,ไม่,ใช่,บุตร,บุตร/หลาน
ภาคกลาง,สมุทรสาคร,เมืองสมุทรสาคร,ท่าจีน,ชาย,21.0,วัยผู้ใหญ่ตอนต้น 19 - 35 ปี,โสด,ไม่ระบุ,ใช่,ไม่,ไม่,ไม่,ไม่,ไม่,ไม่,ไม่,ไม่,ไม่,บิดา,ผู้ปกครอง/เครือญาติ
ภาคกลาง,สระบุรี,พระพุทธบาท,พุคำจาน,ชาย,14.0,วัยรุ่น 13 - 18 ปี,โสด,ไม่ระบุ,ไม่,ไม่,ไม่,ใช่,ไม่,ไม่,ไม่,ไม่,ไม่,ไม่,อื่นๆ นักเรียน,อื่น ๆ
ภาคกลาง,สระบุรี,เฉลิมพระเกียรติ,หน้าพระลาน,หญิง,28.0,วัยผู้ใหญ่ตอนต้น 19 - 35 ปี,สมรส,จดทะเบียนสมรสแล้ว,ไม่,ใช่,ไม่,ไม่,ไม่,ไม่,ไม่,ไม่,ไม่,ไม่,"คู่ชีวิต,สามี",คู่สมรส/คู่รัก
ภาคกลาง,สระบุรี,มวกเหล็ก,มิตรภาพ,หญิง,24.0,วัยผู้ใหญ่ตอนต้น 19 - 35 ปี,โสด,ไม่ระบุ,ไม่,ไม่,ใช่,ไม่,ไม่,ไม่,ไม่,ไม่,ไม่,ไม่,น้า,ผู้ปกครอง/เครือญาติ
ภาคกลาง,สระบุรี,แก่งคอย,ตาลเดี่ยว,หญิง,41.0,วัยกลางคน 36 - 59 ปี,สมรส,ยังไม่ได้จดทะเบียนสมรส,ใช่,ใช่,ไม่,ไม่,ใช่,ไม่,ไม่,ไม่,ไม่,ไม่,"คู่ชีวิต,อดีตสามี",คู่สมรส/คู่รัก
ภาคกลาง,สระบุรี,เสาไห้,สวนดอกไม้,ชาย,7.0,วัยเด็กตอนกลาง 7 - 12 ปี,โสด,ไม่ระบุ,ไม่,ไม่,ไม่,ใช่,ไม่,ไม่,ไม่,ไม่,ไม่,ไม่,พี่น้อง/ลูกพี่ลูกน้อง,บุตร/หลาน
ภาคกลาง,สระบุรี,เมืองสระบุรี,ปากเพรียว,หญิง,51.0,วัยกลางคน 36 - 59 ปี,สมรส,ยังไม่ได้จดทะเบียนสมรส,ใช่,ไม่,ไม่,ไม่,ใช่,ไม่,ไม่,ไม่,ไม่,ไม่,ลูกเลี้ยง,บุตร/หลาน
ภาคกลาง,สระบุรี,วิหารแดง,หนองสรวง,หญิง,46.0,วัยกลางคน 36 - 59 ปี,สมรส,ยังไม่ได้จดทะเบียนสมรส,ใช่,ใช่,ไม่,ไม่,ใช่,ไม่,ไม่,ไม่,ไม่,ไม่,"คู่ชีวิต,สามี",คู่สมรส/คู่รัก
ภาคกลาง,สระบุรี,พระพุทธบาท,ห้วยป่าหวาย,หญิง,14.0,วัยรุ่น 13 - 18 ปี,โสด,ไม่ระบุ,ไม่,ไม่,ไม่,ใช่,ไม่,ไม่,ไม่,ไม่,ไม่,ไม่,อื่นๆ คนแปลกหน้า,อื่น ๆ
